currency,asset_url,map_url,age_limit,artist_bg_url,artist_url,available_tickets,category_slug,cover_url,description,event_start,event_end,is_refundable,max_price,min_price,gallery_images,facebook_url,description_meta,title_meta,event_name,poster_created_at,poster_galleryable_type,poster_updated_at,poster_tag_count,event_link
₼,https://iticket.az,https://api.iticket.az,18+,https://cdn.iticket.az/event/artist_bg/mrctv2id5yzeOc7XXDxUUCfmndP4uPjXYPQt9deD.jpg,https://cdn.iticket.az/event/artist/LlE8isjZ7Mo3UNUzkvvALqYzH7sAwOFJRGaAfOr4.png,30,theatre,https://cdn.iticket.az/event/cover/1YhKbKgoBy91ELAmjdoEWnP0QVz6WpDxQHUe0a7s.jpg,"<p>Questioning <br />An Experimental Performance and Interactive Experience</p>
<p>The Swiss theater company ""Magic Garden"" (Bern) and Teatr O2 (Baku) push the boundaries of contemporary theater by experimenting with audience perception and exploring how deeply one is willing to delve into their own psyche.</p>
<p>The setting is minimalist yet powerful: two parallel rows of chairs where participants face each other, guided by an invisible moderator and armed with nothing but a stack of papers. For one hour, you'll embark on a journey of sensory discovery and self-exploration. What can you learn about the stranger sitting across from you? When does intuition blend with imagination, and at what point do our preconceptions take over?</p>
<p>This unique theatrical experience is perfect for anyone interested in cutting-edge contemporary theater.</p>
<p>Please note:<br />Language - English<br />No admission once the performance has begun</p>",2024-12-13T15:30:00.000000Z,2024-12-13T16:30:00.000000Z,True,30,30,['https://cdn.iticket.az/event/gallery/ANs4BL9o5nD7wJzPA3yUPmvhJ5A1JcFgMvCjAw5I.jpg'],https://cdn.iticket.az/event/facebook/MATzwy0nLfRim1jsRN9MBnqDABMzt2VZ3qMbqCHn.jpg,"Questioning An Experimental Performance and Interactive Experience The Swiss theater company ""Magic Garden"" (Bern) and Teatr O2 (Baku) push the boundaries of contemporary theater by experimenting with audience perception and exploring how deeply one is willing to delve into their own psyche. The set...",Questioning / Who are you? in Teatr O2 buy tickets online.,Questioning / Who are you?,2024-11-13T06:00:32.000000Z,event,2024-11-26T08:40:07.000000Z,5,https://iticket.az/en/events/theatre/questioning-who-are-you-1
₼,https://iticket.az,https://api.iticket.az,16+,https://cdn.iticket.az/event/artist_bg/jsE8jFSjHEzogYEVesK7jm0fU8DOoaUMywj5kuUa.jpg,https://cdn.iticket.az/event/artist/n86MWdV0ixe8n3Lw4hHqdwS0JxOGqXSVaNqElXm5.png,51,cinema,https://cdn.iticket.az/event/cover/rCIlcyuRYjxb4DlfLnU2g0ObNuyrwuAchoy1TCQW.jpg,"<div class=""flex-1 overflow-hidden"">
<div class=""h-full"">
<div class=""react-scroll-to-bottom--css-ftfbm-79elbk h-full"">
<div class=""react-scroll-to-bottom--css-ftfbm-1n7m0yu"">
<div class=""flex flex-col text-sm md:pb-9"">
<article class=""w-full text-token-text-primary focus-visible:outline-2 focus-visible:outline-offset-[-4px]"" dir=""auto"" data-testid=""conversation-turn-27"" data-scroll-anchor=""true"">
<div class=""m-auto text-base py-[18px] px-3 md:px-4 w-full md:px-5 lg:px-4 xl:px-5"">
<div class=""mx-auto flex flex-1 gap-4 text-base md:gap-5 lg:gap-6 md:max-w-3xl"">
<div class=""group/conversation-turn relative flex w-full min-w-0 flex-col agent-turn"">
<div class=""flex-col gap-1 md:gap-3"">
<div class=""flex max-w-full flex-col flex-grow"">
<div class=""min-h-8 text-message flex w-full flex-col items-end gap-2 whitespace-normal break-words [.text-message+&amp;]:mt-5"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""ffe3932a-cbbf-4368-8117-52475e398fab"" data-message-model-slug=""gpt-4o-mini"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""result-streaming markdown prose w-full break-words dark:prose-invert light"">
<p>We have great news for you! Your favorite film <strong>Only you</strong> is meeting its audience once again! We invite you to experience this unforgettable romantic drama on the big screen once more.</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</article>
</div>
</div>
</div>
</div>
</div>",2024-12-13T15:30:00.000000Z,2024-12-13T17:00:00.000000Z,True,8,8,['https://cdn.iticket.az/event/gallery/7ot7Vpu3GM37PMzIhUJmfyYb5WiIeRFXCVwE5qjU.jpg'],https://cdn.iticket.az/event/facebook/uQfEpJGz4zOb15qrtUV994MAuWqgiC49CqBfNBUr.jpg,              We have great news for you! Your favorite film Only you is meeting its audience once again! We invite you to experience this unforgettable romantic drama on the big screen once more.              ,"Movie - ""Only You"" in Nizami Cinema buy tickets online.","Movie - ""Only You""",2024-10-18T14:51:40.000000Z,event,2024-11-13T14:22:27.000000Z,5,https://iticket.az/en/events/cinema/movie-only-you4
₼,https://iticket.az,https://api.iticket.az,+6,https://cdn.iticket.az/event/artist_bg/T10wvRXmVFduWJAHQkn4hcmoMhgjiYFrvBhcy97E.jpg,https://cdn.iticket.az/event/artist/qERw70CpxJfTbkS4X4PVyRzzwQGArQknkVvEGA4B.png,963,concerts,https://cdn.iticket.az/event/cover/buok2E4cdfYjK11GJ5jHF4MsiBdPHu6BcRpmdBRQ.jpg,"<p class=""p1"">Welcome to NEW ZEON DIGITAL FEST — a conference on modern technologies and innovations! This event is for everyone: from IT professionals to beginners. Expect cutting-edge solutions, success stories, and new opportunities.<br /><br />Why is it worth coming? Experts will explain IT achievements in simple terms, from artificial intelligence to data management and startups.<br /><br />Main topics:<br /><br />• Artificial Intelligence: how it’s transforming life and business.<br />• Web and mobile technologies: the latest trends.<br />• Data protection: securing the digital world.<br />• Project management: modern approaches.<br />• Startups: inspiring stories and advice.<br /><br />The event will be held in partnership with the Agency for Innovation and Digital Development.<br /><br />You’ll meet startup founders and leaders from major companies, learn about the future of IT, and ask questions. Join us and discover new ideas and opportunities!</p>",2024-12-14T06:00:00.000000Z,2024-12-15T14:00:00.000000Z,True,30,30,[],https://cdn.iticket.az/event/facebook/gb3BoHJjSjCoqMGLgzgjCnVIR1yCGuEyvhiOzBmn.jpg,"Welcome to NEW ZEON DIGITAL FEST — a conference on modern technologies and innovations! This event is for everyone: from IT professionals to beginners. Expect cutting-edge solutions, success stories, and new opportunities.Why is it worth coming? Experts will explain IT achievements in simple terms,...",NEW ZEON  DIGITAL FEST in Digital Hub New Zeon buy tickets online.,NEW ZEON  DIGITAL FEST,2024-11-14T09:59:37.000000Z,event,2024-12-03T07:35:52.000000Z,5,https://iticket.az/en/events/concerts/new-zeon-digital-fest25
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/7qiupNmW00rENzhwMVqe86z7IIZZfpfl8krRdVXh.jpg,https://cdn.iticket.az/event/artist/9hbk4yNeIwtxp9Sd4S7xlLjNcbQZUaJkSB2h4ioO.png,2146,sport,https://cdn.iticket.az/event/cover/MTK6sowSLYY9VQk6MDYWsDEburpPNap97bsf0cp5.jpg,"<p>On December 14th and 15th, the National Gymnastics Arena will host one of the most exciting events of the winter season – the International Rhythmic Gymnastics Tournament “Winter Tale”. This competition will combine the charming performances of young gymnasts born in 2009-2018 with the magical atmosphere of winter.</p>
<p>The exquisite elements of gymnastics, the fabulous performances of the gymnasts and the magic of winter will give the audience unforgettable moments and open a window into the fascinating world of gymnastics. “Winter Tale” will bring together gymnastics federations and clubs from different countries, as well as local gymnastics societies, to demonstrate the diversity of gymnastics styles and techniques. It is also an opportunity for young gymnasts to demonstrate their skills to a wide audience and shine on the world stage.</p>
<p>It is important to note that new competition rules will come into force next year. Therefore, we encourage athletes to participate in this tournament, where the new rules will be applied, in order to adapt to them and prepare for next year’s competition.</p>
<p>We invite you to share the magic of this winter night with us. Take your seats at this tournament to enjoy the performances of gymnasts reminiscent of fairy tale heroes and step into the magical world of winter with us!</p>",2024-12-14T06:00:00.000000Z,2024-12-15T16:00:00.000000Z,True,10,7,['https://cdn.iticket.az/event/gallery/RYriTupl4PD4yl44WAQZ72NBpLzo8MivHy4615kt.jpg'],https://cdn.iticket.az/event/facebook/4xa246b87HJW0oHW1Dc8oSauNb2tOWCZIzwgcxAA.jpg,"On December 14th and 15th, the National Gymnastics Arena will host one of the most exciting events of the winter season – the International Rhythmic Gymnastics Tournament “Winter Tale”. This competition will combine the charming performances of young gymnasts born in 2009-2018 with the magical atmos...","""Winter  fairytale"" international rhythmic gymnastics tournament in National Gymnastics Arena buy tickets online.","""Winter  fairytale"" international rhythmic gymnastics tournament",2024-11-07T15:36:45.000000Z,event,2024-11-07T16:27:07.000000Z,5,https://iticket.az/en/events/sport/winter-fairytale-international-rhythmic-gymnastics-tournament
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/GY3ejVA33pdipNZiVHVxCNt05r1hoXJTLKsE6biZ.jpg,https://cdn.iticket.az/event/artist/TzHDRSpGmocaMsxnUEXYPrdAPb2EfEnO8bvmT00O.png,2,master-class,https://cdn.iticket.az/event/cover/xITzbsnt9Wp8ob8GQb3yMUg05ud0zzah6TWiF0ER.jpg,"<p><strong>“New Year’s Magic: Theater of Living Objects” – Theater Workshop for Kids 6+!</strong></p>
<p>Looking for a magical and unique activity for your child this holiday season? <strong>Teatr O2</strong> invites you to an exciting creative workshop, <strong>“New Year’s Magic: Theater of Living Objects,”</strong> for children aged 6 and up!</p>
<p><strong>Why will your child love it?</strong></p>
<ul>
<li>Learn to bring ordinary objects to life and create magical holiday stories</li>
<li>Discover the basics of acting through playful interaction with objects</li>
<li>Develop emotional intelligence and creative thinking</li>
<li>Make new friends in a creative atmosphere while working as a team, improvising, and creating a shared magical performance</li>
</ul>
<p><strong>Age:</strong> 6+<br /><strong>Group size:</strong> Up to 10 children to ensure individual attention<br /><strong>Language:</strong> Russian<br /><strong>All necessary materials are provided by Teatr O2.</strong> Comfortable clothing is recommended.</p>
<p>The workshop is led by <strong>Iskra Tarrant</strong>, director of Teatr O2 and theater educator.</p>
<p>Give your child the opportunity to unlock their creative potential and express emotions through the art of object theater!</p>",2024-12-14T07:00:00.000000Z,2024-12-14T08:30:00.000000Z,True,30,30,['https://cdn.iticket.az/event/gallery/DRRI5ETlObVtgCewWjckYtA1PdPujw9gywzubuea.jpg'],https://cdn.iticket.az/event/facebook/tc3MLfgFx3N2QfzMXEPizcGVJU60IWrb4N0F5zqd.jpg,"“New Year’s Magic: Theater of Living Objects” – Theater Workshop for Kids 6+! Looking for a magical and unique activity for your child this holiday season? Teatr O2 invites you to an exciting creative workshop, “New Year’s Magic: Theater of Living Objects,” for children aged 6 and up! Why will your...",New Year’s Magic: Theater of Living Objects in Teatr O2 buy tickets online.,New Year’s Magic: Theater of Living Objects,2024-12-03T10:10:13.000000Z,event,2024-12-05T07:23:52.000000Z,5,https://iticket.az/en/events/master-class/new-years-magic-theater-of-living-objects
₼,https://iticket.az,https://api.iticket.az,0+,https://cdn.iticket.az/event/artist_bg/LvCkbjm0JpgnnuOw3uaEfXdf1pGzhdPOJFodJYJk.jpg,https://cdn.iticket.az/event/artist/RAhXlol6gYQlzycn6yj6tWIwCXCJDzLT8bXAZWNd.png,675,kids,https://cdn.iticket.az/event/cover/vcgGxPWQZXWpSX9VLuTIAt4G6vRo4MOT8hHrKtFn.jpg,"<p><strong>NEW YEAR PREMIERE IN NAKHCHIVAN!</strong></p>
<p>""Three Cats: Happy New Year!""</p>
<p>A LICENSED INTERACTIVE MUSICAL SHOW FOR THE WHOLE FAMILY!</p>
<p>GET READY TO JOURNEY INTO THE WORLD OF FAIRY TALES WITH YOUR FAVORITE CHARACTERS!</p>
<p>📣 The show will be presented in both Azerbaijani and Russian.</p>
<p>📞 Contact us at +994503549054!</p>
<p>Hurry to get the best seats. 🏃🏻 Time flies! 🤓</p>
<p>What’s waiting for you?! Everything that kids and parents love!</p>
<p>🔸 All three cats on one stage: Korzhik, Karamel, and Kompot!</p>
<p>🔸 Dazzling show numbers and an interactive New Year performance with the audience.</p>
<p>🔸 Interactive games with the entire audience, with inflatable toys throughout the auditorium from the front row to the back!</p>
<p>🔸 Fun songs specially written for the show.</p>
<p>🔸 Costumes and decorations just like in the cartoons.</p>
<p>🔸 Bright jokes and funny dialogues that children will understand.</p>
<p>🔸 Fantastic worlds and amazing special effects.</p>
<p>🔸 A cheerful New Year atmosphere.</p>
<p>🔸 Discounted prices until September 15th. 🔖</p>
<p>🔸 Ticket prices range from 10 to 17 AZN. 🎫</p>
<p>🔸 FREE photoshoot with the beloved characters of the Three Cats show. 📸</p>
<p>🔸 FREE photoshoot with Santa Claus. 🎅🏼</p>
<p>🔸 Perfect for kids ages 2 to 10. 👧🏻🧒🏻</p>
<p>🔸 FREE ENTRY for kids under 5 👧🏻🧒🏻 (a ticket is required for the accompanying adult).</p>
<p>🔸 NEW YEAR FAIR in the foyer 🛍</p>
<p>🔸 Group discounts and special corporate shows available. 🔖</p>
<p>🔸 We recommend arriving 45 minutes early 📣</p>
<p>🔸 Show duration: 1 hour</p>
<p>🔸 The show will be presented in both Azerbaijani and Russian.</p>
<p>The “Granat” theater-concert company and “STS” JSC present a unique interactive show with your favorite characters.</p>
<p>""Three Cats: Happy New Year!""</p>
<p>New Year is just around the corner! Kids and adults alike are eagerly awaiting this holiday. So, the cats have decided to prepare thoroughly…</p>
<p>The morning started unusually in the family — Mom and Dad stayed home to celebrate the New Year. There’s so much to do to prepare for a real celebration! Any good holiday needs performances and gifts. So, from early morning, Karamel, Korzhik, and Kompot started getting ready for the New Year!</p>
<p>In the show, the little viewers will help the kitten trio prepare the perfect gift for their parents, which everyone will enjoy, and they’ll learn a fun New Year dance, sing songs, and have lots of fun!</p>
<p>Want to learn how to make your loved ones happy? Then join us for the fun interactive show ""Three Cats: Happy New Year!""</p>
<p>What awaits you in the show:</p>
<p>Meet your favorite characters! All three cats together on stage: Korzhik, Karamel, Kompot, and, of course, Mama Cat and Papa Cat! This has never happened before!</p>
<p>Energetic dances, funny songs, and plenty of jokes!</p>
<p>Exciting interactive games with children. The show will take place not only on stage but also in the audience! Your child will become a direct participant in the show!</p>
<p>A festive New Year atmosphere!</p>
<p>🎫 10 - 17 AZN</p>
<p>📆 December 14, 2024 (in Azerbaijani!)</p>
<p>📆 December 15, 2024 (in Russian!)</p>
<p>⏰ 11:00 AM</p>
<p>📍 Nakhchivan, Nakhchivan State National Drama Theater</p>",2024-12-14T07:00:00.000000Z,2024-12-15T08:00:00.000000Z,True,17,10,['https://cdn.iticket.az/event/gallery/xlDpdXzKQCjYEMxvAZW911wNysXENfDTGfkNB2jm.jpg'],https://cdn.iticket.az/event/facebook/3ZQwCKbEBSlyThnsm2iSS7bt0mJI0b9pNCYTccBa.jpg,"NEW YEAR PREMIERE IN NAKHCHIVAN! ""Three Cats: Happy New Year!"" A LICENSED INTERACTIVE MUSICAL SHOW FOR THE WHOLE FAMILY! GET READY TO JOURNEY INTO THE WORLD OF FAIRY TALES WITH YOUR FAVORITE CHARACTERS! 📣 The show will be presented in both Azerbaijani and Russian. 📞 Contact us at +994503549054! Hu...","For the first time in  Nakhchivan - ""Три кота: С Новым годом"" in Nakhchivan State National Drama Theater named after Jalil Mammadguluzade buy tickets online.","For the first time in  Nakhchivan - ""Три кота: С Новым годом""",2024-05-28T12:38:13.000000Z,event,2024-10-15T13:13:26.000000Z,5,https://iticket.az/en/events/kids/for-the-first-time-in-nakhchivan-tri-kota-s-novym-godom
₼,https://iticket.az,https://api.iticket.az,4-15,https://cdn.iticket.az/event/artist_bg/erTeNOHjJeLdoYtrPZMNHFB34mazIHu66h97kOgZ.jpg,https://cdn.iticket.az/event/artist/DSLB2W3wu2TzOcWQK8Ye8MYe98ho9vJc3aALEZjx.png,59,master-class,https://cdn.iticket.az/event/cover/RuPk2Li4x3c39t6FAy0xqPNSCX33CuRzDUzvfiXl.jpg,"<p><em><strong>Attention chess lovers!</strong></em> <br /><br />We invite you to our exciting chess masterclass, which is suitable for participants of any level of training! Children will learn about the history and basics of chess, watch educational videos, and also master key strategies, tactics and opening principles that will help improve their playing skills. Join our masterclass and immerse yourself in the world of chess with interest and benefit!</p>",2024-12-14T07:30:00.000000Z,2024-12-15T10:00:00.000000Z,True,15,15,['https://cdn.iticket.az/event/gallery/wLDEdzJ5icI2zt9TObkKXaBaYW9Tf7H9yzpr2jfs.jpg'],https://cdn.iticket.az/event/facebook/rqotyVREsCj2oyZ6ZnbDmsWfpVmeWAqjXSyJZmAL.jpg,"Attention chess lovers! We invite you to our exciting chess masterclass, which is suitable for participants of any level of training! Children will learn about the history and basics of chess, watch educational videos, and also master key strategies, tactics and opening principles that will help imp...",Chess masterclass in START IT buy tickets online.,Chess masterclass,2024-09-19T13:17:06.000000Z,event,2024-10-09T06:03:04.000000Z,5,https://iticket.az/en/events/master-class/chess-masterclass
₼,https://iticket.az,https://api.iticket.az,3+,https://cdn.iticket.az/event/artist_bg/8VTYwWpTn4vFTpBQCjHzfo8LLM3oxDfVLNQQpkDN.jpg,https://cdn.iticket.az/event/artist/Lom3vP2lgR67M8YWVG6TpjkE2QJJA41kKNR9UOdv.png,1,kids,https://cdn.iticket.az/event/cover/iLRwPqpZGqCIvHLdqQkSFxn2lcYnDOVObzs1Blr6.jpg,"<p><em><strong>Azerbaijani Folk Tale ""CırtdaNino""</strong></em></p>
<p><em>Age restriction: 3+</em><br /><em>Author: Parvin Nuraliyeva</em><br /><em>Director: Elshad Rahimzade</em><br /><em>Composer: Jahangir Zulfugarov</em><br /><em>Lead roles performed by: Honored Artists Shafag Aliyeva, Mehriban Abdullayeva, Nasiba Eldarova, Elnur Huseynov, actors Asya Atakishiyeva, Zumrud Guliyeva, Ramil Mammadov, Hokuma Rahimzade, Aydan Hasan-zade, Huseyn Bayramov</em><br /><em>Genre: allegory (fairy tale-play)</em><br /><em>Duration: one-act, 50 minutes</em></p>
<p><em>The Azerbaijani folk tale ""Cırtdan"" tells the story of a clever young boy named Cırtdan who saves children from a mythical creature, the Div. Cırtdan is one of the most beloved characters in Azerbaijani folklore. Many recall the tale of how Cırtdan and his friends spent a night in the Div's house. At midnight, the Div entered the room and asked, ""Who is asleep, who is awake?"" To which Cırtdan replied, ""Everyone is asleep, Cırtdan is awake."" This phrase has become a popular saying, and parents often jokingly refer to their children as ""Cırtdan.""</em></p>
<p><em>Our play is dedicated to this cherished character. But what adventures await Cırtdan in our story?</em></p>
<p><em>Cırtdan ventures into the forest to gather firewood with neighboring children. On their way back, they lose their way in the dark. Following a light they see in the distance, they arrive at the Div's house. At night, the Div attempts to lure the children to eat them.</em></p>
<p><em>Nino and her companions from the Planet of Scholars come to the children's rescue. These benevolent aliens strive to establish peace on Earth and ensure the planet stays in its orbit. Nino saves Cırtdan and his friends, taking them to the Planet of Scholars, where they learn about science before safely returning home.</em></p>
<p><em>This fairy tale-play encourages protecting nature, loyalty in friendship, and the importance of knowledge and perseverance in the fight for good.</em></p>",2024-12-14T08:00:00.000000Z,2024-12-15T08:50:00.000000Z,True,10,7,['https://cdn.iticket.az/event/gallery/EofazsJodTrF0unFHDaPsLt7kb0Eoh8OSmcZUmt9.jpg'],https://cdn.iticket.az/event/facebook/DP0SrIDcTXmlXwCXu8toVpZFpppmv6LiODckcqiK.jpg,"Azerbaijani Folk Tale ""CırtdaNino"" Age restriction: 3+Author: Parvin NuraliyevaDirector: Elshad RahimzadeComposer: Jahangir ZulfugarovLead roles performed by: Honored Artists Shafag Aliyeva, Mehriban Abdullayeva, Nasiba Eldarova, Elnur Huseynov, actors Asya Atakishiyeva, Zumrud Guliyeva, Ramil Mamma...",CIRTDANİNO in National Theatre of Young Spectators buy tickets online.,CIRTDANİNO,2024-11-20T12:16:20.000000Z,event,2024-11-21T12:43:34.000000Z,5,https://iticket.az/en/events/kids/cirtdanino
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/ZcOMkY6JMu9uUv6cH5Kmen1MutNNvM7monOFkQIO.jpg,https://cdn.iticket.az/event/artist/KuWjDOqmmXprMnKGeERwgsk5bmwjLNSv824vyLMM.png,46,cinema,https://cdn.iticket.az/event/cover/QFpL03VcDHHpssX7lrb7N651LeDnmZAOA8UU9Vnm.jpg,"<p>🎬 <em>Madagascar</em> is back in theaters!</p>
<p>We have amazing news for you! Your favorite film <em>Madagascar</em> is meeting with audiences once again! We invite you to watch this unforgettable animated film on the big screen.</p>",2024-12-14T08:00:00.000000Z,2024-12-14T10:00:00.000000Z,True,8,8,['https://cdn.iticket.az/event/gallery/rsRTrmDCaJRF347ry5TudowfLU9A77BRMuv81ixv.jpg'],https://cdn.iticket.az/event/facebook/z0iveYXFtqnPzafbzSu55GlKxLZPJZ11yHBYqSZX.jpg,🎬 Madagascar is back in theaters! We have amazing news for you! Your favorite film Madagascar is meeting with audiences once again! We invite you to watch this unforgettable animated film on the big screen.,Madagascar is back in theaters! in Nizami Cinema buy tickets online.,Madagascar is back in theaters!,2024-11-08T07:46:40.000000Z,event,2024-11-26T11:02:43.000000Z,5,https://iticket.az/en/events/cinema/madagascar-is-back-in-theaters
₼,https://iticket.az,https://api.iticket.az,12+,https://cdn.iticket.az/event/artist_bg/3UbJGEXxmDLLDLuU11aZ4oBv9KkxlG7ePZfAWHke.jpg,https://cdn.iticket.az/event/artist/M3LR54yYbhyO3JzU9098yEPbKDKJrbzjvGE1GWXy.png,139,cinema,https://cdn.iticket.az/event/cover/OuqcDorwZ9BPy5AGfU88ZuXa4AkuwSlQu1TuB2H7.jpg,<p>Harry Potter and the Order of the Phoenix on December 14 at Baku Cinema!</p>,2024-12-14T08:00:00.000000Z,2024-12-14T10:18:00.000000Z,True,6,6,['https://cdn.iticket.az/event/gallery/faw9sGPmv7qRC7Vu9CT0xAZlUPX1dNDaMAmAnrnm.jpg'],https://cdn.iticket.az/event/facebook/nrlQ6d2drG9QjXbYCGWjAUkyQTHQ3iLHL1freeQ8.jpg,Harry Potter and the Order of the Phoenix on December 14 at Baku Cinema!,Harry Potter and the Order of the Phoenix in Baku Cinema buy tickets online.,Harry Potter and the Order of the Phoenix,2024-10-23T11:32:54.000000Z,event,2024-10-30T16:33:36.000000Z,5,https://iticket.az/en/events/cinema/harry-potter-and-the-order-of-the-phoenix
₼,https://iticket.az,https://api.iticket.az,6-12,https://cdn.iticket.az/event/artist_bg/xRhNqbAZzcK9sf0Fw29EFdTVqwXLoT9ncmqZ1T64.jpg,https://cdn.iticket.az/event/artist/k98N1TD6YVmDk1VhGUAcwQgpNqyRHrCzrjrAAKkq.png,28,kids,https://cdn.iticket.az/event/cover/HA58zAVSnsGem9QHmQMOWwDoJzJyUKwtJUoMnvFt.jpg,"<p>Young Engineers delivers extracurricular engineering lessons in over 60 countries. With thousands of happy students worldwide, the Young Engineers program has been recognized by the Harvard School of Engineering and the European Commission.</p>
<p>A fun and engaging STEM program for students aged 6 to 12.</p>
<p>Designed for students who want to gain a comprehensive understanding of mechanics and engineering.</p>
<p>Uses models and practical examples to connect theory with real-world applications.</p>
<p>Focuses on understanding the principles of motion and transmission.</p>
<p>Interactive lessons show how mechanisms change motion.</p>
<p>Focuses on mechanics, complex transmission systems, and motion transformations.</p>",2024-12-14T08:00:00.000000Z,2024-12-28T10:00:00.000000Z,True,25,25,['https://cdn.iticket.az/event/gallery/rSslznH0Spy4ba6e2PSp0Ijv2PhIEHbI5yX1D9on.jpg'],https://cdn.iticket.az/event/facebook/JFfUaCyYg6yk0nJaZR8ici4wRrcbediDe4CwXKGC.jpg,"Young Engineers delivers extracurricular engineering lessons in over 60 countries. With thousands of happy students worldwide, the Young Engineers program has been recognized by the Harvard School of Engineering and the European Commission. A fun and engaging STEM program for students aged 6 to 12....",Robotics master class in Celt colleges White City buy tickets online.,Robotics master class,2024-10-02T15:02:47.000000Z,event,2024-10-08T06:36:43.000000Z,5,https://iticket.az/en/events/kids/robotics-master-clas
₼,https://iticket.az,https://api.iticket.az,3+,https://cdn.iticket.az/event/artist_bg/PssRQVSFaFycM7BDbyhBEDwouxZYottnEF0Irz7K.jpg,https://cdn.iticket.az/event/artist/cSuwGuxJi4S0IdD8UfSIv6UeeFpr73q3glvUq8UK.png,28,kids,https://cdn.iticket.az/event/cover/Kzd8LkOax7ERogyEGpR0I4CBiMoHzyeQiHCDNC1g.jpg,<p>The master class is conducted using special devices and accessories</p>,2024-12-14T08:00:00.000000Z,2024-12-28T09:00:00.000000Z,True,25,20,['https://cdn.iticket.az/event/gallery/qgSwQ5GguzaXmIShijbkSErBp2tERjachzK6bg2i.jpg'],https://cdn.iticket.az/event/facebook/SZsDw8EAem7RV85t8cjjakWxm8cQI2xyH7zPItmD.jpg,The master class is conducted using special devices and accessories,Making candles in Free Children buy tickets online.,Making candles,2024-06-07T11:04:48.000000Z,event,2024-07-08T10:53:14.000000Z,5,https://iticket.az/en/events/kids/making-candles
₼,https://iticket.az,https://api.iticket.az,3+,https://cdn.iticket.az/event/artist_bg/ewQ8z8U6hLbBzngouG0gF0wP41xtYIx8f4cliS0j.jpg,https://cdn.iticket.az/event/artist/OjAZ5w9BwecsVn8GSqSJYsDFF7HumryFK5jlZJxQ.png,224,kids,https://cdn.iticket.az/event/cover/zItOrXxbLQna8JVRhWX0OpYYuKH4GZF9pX7TJwP0.jpg,"<p><em> “<strong>Two Witches” (by A. Alizade, R. Sef, T. Karelina)</strong></em></p>
<p><em>Ahad Hajiyev serves as the founding director of this play, which is presented in both our native language </em><em>and Russian.</em></p>
<p><em>The founder conductor of the performance is Honored Artist Fakhraddin Atayev, with conductor Samad Suleymanli, founder choreographer Mahammad Abdullayev, stage designer Gabil Gozalov, costume designer Nubar Huseynova, accompanist Kamil Hasanov, and assistant director Tamilla Aslanova.</em></p>
<p><em>The cast includes, Honored Artist Saida Sharifaliyeva, Nijat Ali, Yuliya Heydarova, Valeriya Iskanderova, </em><em>Olga Georgiyeva, Adelin Ozturk, Rauf Babayev, Leonid Klets, Ayan Gurbanova, Murad Aliyev, along with </em><em>ballet artists.</em></p>",2024-12-14T08:00:00.000000Z,2024-12-14T09:00:00.000000Z,True,7,7,['https://cdn.iticket.az/event/gallery/DqL454j2FTWACNrVOwuhYTCu2BEjBdIeQcjCSmQe.jpg'],https://cdn.iticket.az/event/facebook/NY8gpu0g63xBU6ZcaQ4eXs0FKYJkb7hisFamYHdl.jpg," “Two Witches” (by A. Alizade, R. Sef, T. Karelina) Ahad Hajiyev serves as the founding director of this play, which is presented in both our native language and Russian. The founder conductor of the performance is Honored Artist Fakhraddin Atayev, with conductor Samad Suleymanli, founder choreograp...",Two Witches in Azerbaijan State Academic Musical Theatre buy tickets online.,Two Witches,2024-02-27T11:13:26.000000Z,event,2024-11-25T06:30:49.000000Z,5,https://iticket.az/en/events/kids/two-witches
